epoch,acc,loss,val_acc,val_loss
0,0.9678740682527208,0.08682813826386622,0.7625088715400994,1.2440801499751208
1,0.9824803727787669,0.051865448621189914,0.7820262597586941,1.0399695878083017
2,0.9863145277162566,0.04106130344418906,0.7535929737402413,1.3822128593371725
3,0.9888944456351758,0.034982295592961864,0.7536816891412349,1.557630935909902
4,0.9904106435510752,0.030587462878275472,0.747959545777147,1.392507981585644
5,0.9912600319116001,0.027785525296160834,0.7904098651525905,0.8887962229375386
6,0.9924666396767561,0.024865784270319727,0.7711586231369766,1.0409858597560162
7,0.9925857128114755,0.02448869368560261,0.7730216465578424,0.9524384450413302
8,0.99298262326054,0.02273740174465201,0.7617991483321505,1.2728585392511678
9,0.9935779889346098,0.021656544903734632,0.7716909155429382,1.310876889293121
10,0.9938240734125566,0.02036034173363577,0.7652590489709014,1.3798407719988108
11,0.9940622196819954,0.01987018459599948,0.7876153300212917,1.4499693498533612
12,0.9944670683400412,0.019052600538217314,0.7842441447835344,0.9221196445571014
13,0.9945623268478166,0.018191471773062438,0.7795865862313698,1.4425705768606865
14,0.9945543886388353,0.0179500930178111,0.7759492547906317,1.2772356767955615
15,0.9948798552070682,0.01727742072648732,0.7634403832505323,1.4147168446551661
16,0.9950624340136378,0.016879071258802916,0.7660131298793471,1.674003668589487
17,0.9952211981932636,0.01592040529397758,0.7833569907735983,1.604791402414896
18,0.995229136402245,0.016145779189962125,0.7739975159687722,1.3163863894277807
19,0.9955942940153842,0.015350971483979538,0.7862845990063875,1.3036569621945375
20,0.9955625411794591,0.015086280324123949,0.787526614620298,1.8108492413677164
21,0.9955228501345527,0.014955116217814977,0.8081973030518098,1.056748276530131
22,0.9957292435685393,0.014692779691215505,0.8053140525195174,1.267158341395085
23,0.9956577996872346,0.014466911594926149,0.7934261887863733,1.3714671400187284
24,0.9957292435680661,0.014448639490022981,0.7929382540809085,1.296684077841073
25,0.9958086256578791,0.01381071876470403,0.7989265436479773,1.293538877606984
26,0.9960785247632429,0.013307383021405815,0.7897888573456352,1.5486219947307647
27,0.9959912044644488,0.013624498660865663,0.8229240596167494,1.0805314877635626
28,0.9959912044644488,0.013362977257705364,0.7927608232789212,1.740574151383299
29,0.99599914267343,0.01315419896187636,0.7893896380411639,1.3797657174620754
30,0.9960229573003739,0.012960277730008758,0.7978176011355571,1.2831363607438597
31,0.9961975978979623,0.013256650168160924,0.7882806955287438,1.5042434609300115
32,0.9958800695387107,0.01312316498331369,0.7965755855216465,1.5101610201102271
33,0.9959673898375049,0.012601173216739927,0.785264371894961,1.7527077184914697
34,0.9960070808824113,0.012663000533891076,0.7966199432221434,1.5073189884529967
35,0.9965151262572138,0.011619379107332524,0.7826472675656494,1.7090410711369335
36,0.9963643002865693,0.011770927039635469,0.8003903477643719,1.4338998328167298
37,0.9962611035698126,0.01177624897081022,0.7934705464868701,1.4954896896252656
38,0.996626261182952,0.011245306655312015,0.7924059616749468,1.5547476595305991
39,0.9964754352123074,0.011635843279404435,0.7926721078779276,1.5714057591513084
40,0.9963801767045319,0.011284065437195845,0.799237047551455,1.624215946458095
41,0.9965548173021203,0.011313686200028924,0.7889460610361959,1.735603417040525
42,0.9964992498392513,0.011322347523154513,0.8131210078069553,1.3943225332212583
43,0.996602446556008,0.01038562086899416,0.7866394606103619,1.6342108728955027
44,0.9967850253625777,0.010780486873670808,0.8048704755145494,1.7250365160135956
45,0.9966103847649893,0.010943693887016858,0.7888129879347054,1.5883086526791537
46,0.9968167781985029,0.010453512605626668,0.7902324343506033,1.7783176886688488
47,0.9969279131242409,0.009923049686136512,0.79236160397445,1.7183557673072545
48,0.9967612107356338,0.010157509515088316,0.7792317246273953,1.8138954164797403
49,0.996959665960166,0.009590861507683924,0.7903655074520937,1.9108347718896723
50,0.9966738904368396,0.010051971362105503,0.7806955287437899,1.7571609561285964
51,0.996959665960166,0.009414998631632055,0.8042051100070973,1.7529894343033339
52,0.9969199749152596,0.009604128511037199,0.7848651525904897,1.7492715388092275
53,0.9969755423781287,0.009365973908456147,0.8129435770049681,1.6018395865424633
54,0.9969755423781287,0.009990680969308207,0.7877040454222853,1.8564836197368129
55,0.9969914187960912,0.00954216592788879,0.8139638041163946,1.667626320480285
56,0.9972136886480405,0.00935078694206917,0.8049591909155429,1.625144868475736
57,0.9969676041691473,0.009118995676346503,0.7989709013484741,1.3716685532508293
58,0.9972533796924737,0.009103981608464042,0.8123225691980128,1.913223203993419
59,0.9970072952140538,0.00929947594253574,0.8072657913413769,1.493047946433466
60,0.9971581211851714,0.00886663384780483,0.8103708303761533,1.7823156342809297
61,0.9972930707373803,0.00907528742605144,0.7977732434350603,1.7334533786418338
62,0.9970866773038667,0.009422212704591865,0.7932931156848829,1.5460930979890635
63,0.9971104919308106,0.008942661707836613,0.8088626685592619,1.6632433901702874
64,0.9972057504385861,0.00900381543222818,0.8088626685592619,1.6967969646345562
65,0.9972851325283989,0.008744190552427533,0.8191092973740242,1.8242888894167413
66,0.9973724528276663,0.008703993382364748,0.8023864442867282,1.7535235474429458
67,0.9971739976026609,0.009089130209188112,0.8046043293115684,1.7955777006550322
68,0.9973010089463615,0.008661809705521287,0.7865507452093683,1.9689211146555698
69,0.9972216268565486,0.009155744543473265,0.7907203690560681,1.8898743020464461
70,0.9974042056631183,0.008317311633483733,0.8133427963094393,1.7288446499152417
71,0.9973327617822867,0.008746431012380455,0.7758605393896381,2.0926182835638483
72,0.9974359584990434,0.008386035429164877,0.7865507452093683,2.0056539345836706
73,0.9973645146182119,0.008572996772589577,0.8054471256210078,1.8133284650727144
74,0.9974042056631183,0.008345300071401567,0.8132540809084458,1.6581223385185109
75,0.9975232787983108,0.008037528722820044,0.8077980837473385,1.917068387110069
76,0.9972613179014551,0.008507164780363702,0.7808286018452804,1.7464280627863555
77,0.9974280202900622,0.007930824078710708,0.8160042583392477,1.6401785319582463
78,0.9971184301397918,0.00921954875153109,0.814540454222853,1.9625370323531082
79,0.9973645146182119,0.008288330730021134,0.7950674237047551,2.005405903116366
80,0.9971978122296048,0.008425701357347005,0.79555535841022,1.831259643718484
81,0.9972692561104364,0.0086929408918933,0.8068665720369056,1.9083738964106531
82,0.9974438967080247,0.008185766519185771,0.7900993612491128,2.103248206371107
83,0.9975391552162733,0.008385820109210943,0.8148509581263307,1.7205772562768122
84,0.9975391552158002,0.008225456345680143,0.809971611071682,1.8156126288127357
85,0.9974359584990434,0.008082349650617854,0.7853530872959545,2.067974115746338
86,0.9974756495439498,0.008434008842732644,0.7930713271823988,1.846950166355726
87,0.9975709080517253,0.007777526481805077,0.8132097232079489,1.7305151485990682
88,0.9975947226786692,0.008195237513630766,0.811124911284599,1.7889142696573177
89,0.9976820429779366,0.007481564688720176,0.8030074520936835,2.1690411616759238
90,0.9975629698427441,0.00790206972199553,0.799458836053939,2.0318616629915933
91,0.9973724528271931,0.007863938317003948,0.8034510290986515,1.9517504287112935
92,0.9974756495439498,0.008097704730459012,0.7856192334989354,2.2377840052943774
93,0.9973010089463615,0.008351955781373781,0.7816270404542228,1.821000865793465
94,0.9976105990966319,0.00761454897028492,0.8064673527324343,1.9339946319314079
95,0.9975788462607067,0.0077963544266676215,0.7957327892122072,2.1410354383030707
96,0.9976741047684822,0.007714040697863569,0.7906316536550745,2.0235326757153524
