epoch,acc,loss,val_acc,val_loss
69,0.9972057504385861,0.009913611146598202,0.7522178850248403,2.6882317157989704
70,0.9973883292451557,0.009539935697807613,0.7578513129879347,2.8343063810347155
71,0.9972692561104364,0.009723083117173653,0.7466288147622427,2.8462452475613444
72,0.9974835877534043,0.009406641415648564,0.7670333569907736,2.513332777978513
73,0.9973486382002492,0.00928591729087347,0.7651259758694109,2.6478155462178377
74,0.9972851325283989,0.009605211212912934,0.7603353442157559,2.695606303731121
75,0.9974438967080247,0.00924168235069109,0.7613555713271823,2.776890782577252
76,0.9973327617822867,0.009622321325933075,0.7621540099361249,2.784226916968357
77,0.9974280202900622,0.009098288421367432,0.7591820440028388,2.65889409609599
78,0.9974597731259873,0.00908356208183231,0.7618878637331441,2.734753974749739
79,0.99722956506553,0.009436302736464392,0.7575851667849539,2.891806418418546
80,0.9974915259619125,0.009156824824264097,0.7598917672107878,2.7146296609877862
81,0.997507402379875,0.009115649400954025,0.7652146912704045,2.6254507327138996
82,0.9975312170068189,0.008988138277203636,0.7584279630943932,2.9167833608291605
83,0.9974756495439498,0.008977100963179782,0.7649041873669269,2.6816188945594286
84,0.9974200820810809,0.009086736381926336,0.7581174591909156,2.884699478904096
85,0.9975947226786692,0.008882325623558906,0.7650372604684174,2.6455383366139076
86,0.9976105990971049,0.008586198805717864,0.7764371894960965,2.6152325174417625
87,0.9975709080517253,0.009151327560184238,0.7555447125621008,3.0290526289141204
88,0.9975550316337628,0.00873432302983032,0.7628637331440739,2.786311008432725
89,0.9975629698427441,0.008700528199725641,0.7637952448545068,2.8050530184195175
90,0.997586784469688,0.008861518747270236,0.7613999290276792,2.7245391593324624
91,0.9975312170072921,0.008670244478313903,0.7397090134847409,2.9832229541496997
92,0.9975947226786692,0.008697573520397205,0.7571859474804826,2.8647784966369993
93,0.9975153405888564,0.008845139255429232,0.7631298793470547,2.8258733730776417
94,0.9975629698427441,0.008606382390862012,0.7588715400993612,2.794691835759463
95,0.9975232787978376,0.008784347441098215,0.7577625975869411,2.7661225055869885
96,0.9975470934247815,0.008553348069533256,0.7655251951738822,2.7980638139208978
97,0.9976502901415383,0.008290682745310156,0.7590933286018453,2.807798995161158
98,0.9975470934247815,0.008522811286633966,0.7666784953867991,2.6987074226923577
99,0.9976344137235756,0.008529890187940573,0.7598030518097941,2.858974495071143
